Frame,Ball,x,y
0,1,0.5991015625,0.07861111111111112
1,1,0.5988437500000001,0.08144444444444444
2,1,0.59859375,0.08429166666666667
3,1,0.5983359375,0.08712500000000001
4,1,0.598078125,0.08995833333333333
5,1,0.597828125,0.09280555555555554
6,1,0.5975703125,0.09563888888888888
7,1,0.5973125,0.09847222222222222
8,1,0.59705859375,0.10131944444444445
9,1,0.5968046875,0.10415277777777777
10,1,0.596546875,0.10698611111111112
11,1,0.596390625,0.09927777777777778
12,1,0.5962343750000001,0.09156944444444445
13,1,0.596078125,0.08386111111111111
14,1,0.595921875,0.0761388888888889
15,1,0.5957656250000001,0.06843055555555556
16,1,0.595609375,0.06072222222222222
17,1,0.595453125,0.05301388888888889
18,1,0.5952968750000001,0.04529166666666667
19,1,0.5951406250000001,0.03758333333333334
20,1,0.594984375,0.029875000000000002
21,1,0.594984375,0.020854166666666667
22,1,0.595109375,0.011173611111111113
23,1,0.595109375,0.006125
24,0,-1.0,-1.0
25,0,-1.0,-1.0
26,0,-1.0,-1.0
27,0,-1.0,-1.0
28,0,-1.0,-1.0
29,0,-1.0,-1.0
30,0,-1.0,-1.0
31,0,-1.0,-1.0
32,0,-1.0,-1.0
33,0,-1.0,-1.0
34,0,-1.0,-1.0
35,0,-1.0,-1.0
36,0,-1.0,-1.0
37,0,-1.0,-1.0
38,0,-1.0,-1.0
39,0,-1.0,-1.0
40,1,0.5959765625,0.004069444444444445
41,1,0.59573046875,0.007916666666666667
42,1,0.59646875,0.012097222222222223
43,1,0.59770703125,0.018694444444444444
44,1,0.5989453124999999,0.025291666666666667
45,1,0.59931640625,0.03232638888888889
46,1,0.5996875,0.03936111111111112
47,1,0.60005859375,0.04639583333333334
48,1,0.6003359375,0.06215972222222221
49,1,0.60061328125,0.07791666666666666
50,1,0.60088671875,0.0936736111111111
51,1,0.6011640625,0.10943750000000001
52,1,0.60144140625,0.12519444444444444
53,1,0.60171484375,0.1409513888888889
54,1,0.6019921874999999,0.1567152777777778
55,1,0.6022695312499999,0.17247222222222222
