Frame,Ball,x,y
0,1,0.5485156250000001,0.44756944444444446
1,1,0.55096875,0.43772222222222223
2,1,0.553421875,0.427875
3,1,0.5558671875,0.4180277777777778
4,1,0.5587734375,0.4086666666666667
5,1,0.5616796875000001,0.3993055555555556
6,1,0.5645859375000001,0.3899444444444444
7,1,0.5674921875,0.38058333333333333
8,1,0.5703984375,0.3712222222222222
9,1,0.5732968749999999,0.36186111111111113
10,1,0.5760234375,0.35730555555555554
11,1,0.57875,0.35273611111111114
12,1,0.58146875,0.3481666666666667
13,1,0.5841953125,0.34361111111111114
14,1,0.5869140625,0.3390416666666667
15,1,0.589640625,0.3344722222222222
16,1,0.5923671875000001,0.32991666666666664
17,1,0.5952578125000001,0.3332361111111111
18,1,0.59815625,0.3365694444444445
19,1,0.601046875,0.3399027777777778
20,1,0.6039375,0.3432222222222222
21,1,0.6068359375,0.3465555555555555
22,1,0.6097265625,0.3498888888888889
23,1,0.612625,0.35320833333333335
24,1,0.615515625,0.35654166666666665
25,1,0.6180312499999999,0.3657361111111111
26,1,0.6205546875,0.3749444444444444
27,1,0.6230703125,0.38413888888888886
28,1,0.62559375,0.3933472222222222
