Frame,Ball,x,y
0,0,-1.0,-1.0
1,1,0.20804687499999996,0.7355555555555554
2,1,0.20953906250000004,0.7043194444444445
3,1,0.21103125,0.6730972222222222
4,1,0.21252343749999997,0.6418611111111111
5,1,0.214015625,0.6106388888888888
6,1,0.2155078125,0.5794027777777778
7,1,0.217,0.5481666666666667
8,1,0.21849218749999996,0.5169444444444444
9,1,0.21875781249999998,0.4915555555555556
10,1,0.21901562500000002,0.46618055555555554
11,1,0.21927343749999997,0.4407916666666667
12,1,0.2197421875,0.4275694444444445
13,1,0.22021875,0.41433333333333333
14,1,0.2206875,0.40109722222222216
15,1,0.22115625000000003,0.38787499999999997
16,1,0.22162499999999996,0.3746388888888889
17,1,0.22210156249999996,0.3721111111111111
18,1,0.22257031249999998,0.3695694444444445
19,1,0.2230390625,0.3670277777777778
20,1,0.22351562500000002,0.3645
21,1,0.22398437500000004,0.3619583333333333
22,1,0.22445312499999998,0.3594305555555556
23,1,0.22497265624999999,0.368375
24,1,0.22548828125,0.3773194444444445
25,1,0.22600390624999997,0.3862777777777778
26,1,0.22652343750000004,0.39522222222222225
27,1,0.2270390625,0.4041666666666667
28,1,0.23814453124999999,0.38565972222222217
29,1,0.25011328125,0.3678888888888889
30,1,0.26208203125,0.3501180555555556
31,1,0.27404687499999997,0.33234027777777775
32,1,0.28601953125,0.3145625
33,1,0.297984375,0.2967986111111111
34,1,0.309953125,0.27902083333333333
35,1,0.321921875,0.26124305555555555
36,1,0.33142187500000003,0.25736111111111115
37,1,0.340921875,0.25347916666666664
38,1,0.350421875,0.24959722222222222
39,1,0.35714843749999997,0.25487499999999996
40,1,0.363875,0.2601527777777778
41,1,0.37059765625,0.2654375
42,1,0.37732421875,0.27071527777777776
43,1,0.38405078125,0.27599305555555553
44,1,0.39077734375,0.28127777777777774
45,1,0.39749999999999996,0.28655555555555556
46,1,0.4042265625,0.29183333333333333
47,1,0.40904296875,0.3069861111111111
48,1,0.41386328125,0.32213888888888886
49,1,0.41868359374999997,0.3372847222222222
50,1,0.42350390625,0.3524375
51,1,0.42832421875,0.36758333333333326
52,1,0.43314453124999996,0.3827361111111111
53,1,0.43796484375,0.3978888888888889
54,1,0.44278515625,0.4130347222222222
55,1,0.44760546874999996,0.4281875
56,1,0.448125,0.4315763888888889
57,1,0.4486484375,0.4349722222222222
58,1,0.44818359374999994,0.4123472222222222
59,1,0.44772265625,0.3897291666666667
60,1,0.4472578125,0.3671041666666667
61,1,0.4463203125,0.3526666666666667
62,1,0.4453828125,0.33822916666666664
63,1,0.44444531249999997,0.32379166666666664
64,1,0.44351171875000006,0.30936111111111114
65,1,0.44257421875,0.29491666666666666
66,1,0.44163671875,0.2804861111111111
67,1,0.44069921875,0.2660416666666667
68,1,0.43976171875,0.2516111111111111
69,1,0.43882421875000005,0.2371736111111111
70,1,0.43788671875,0.2227361111111111
71,1,0.43730078124999994,0.21922222222222223
72,1,0.4367109375,0.21570833333333334
73,1,0.43612109375,0.21219444444444444
74,1,0.43553125000000004,0.20868055555555556
75,1,0.4349453125,0.20516666666666666
76,1,0.434359375,0.20165277777777776
77,1,0.43376953125,0.19813888888888892
78,1,0.4331796875,0.19463194444444443
79,1,0.43259375,0.1911111111111111
80,1,0.43200390625,0.18760416666666666
81,1,0.43123828125,0.1955625
82,1,0.4304765625,0.20352083333333337
83,1,0.42971484374999996,0.21147916666666663
84,1,0.42894921875,0.2194375
85,1,0.42818359375000004,0.22739583333333335
86,1,0.42742578125,0.23535416666666664
87,1,0.42666015625,0.24331250000000001
88,1,0.42589453125,0.2512708333333334
89,1,0.42512890625,0.2592291666666666
90,1,0.42437109375000004,0.2671875
91,1,0.42471484375,0.27768055555555554
92,1,0.4250625,0.2881736111111111
93,1,0.42541015625,0.29865972222222226
94,1,0.42575390625000004,0.3091458333333333
95,1,0.43443359375,0.28878472222222223
96,1,0.44328515625,0.2728055555555556
97,1,0.45213281250000004,0.2568263888888889
98,1,0.46098046875000004,0.2408472222222222
99,1,0.46983203125,0.22486805555555556
100,1,0.47868359375,0.2088888888888889
101,1,0.48753124999999997,0.1929097222222222
102,1,0.49637890625000003,0.17693055555555554
103,1,0.50523046875,0.16095138888888888
104,1,0.51408203125,0.1449652777777778
105,1,0.5229296875,0.12899305555555557
106,1,0.53153515625,0.12485416666666665
107,1,0.54014453125,0.1207222222222222
108,1,0.54875,0.11659027777777776
109,1,0.55735546875,0.11245833333333333
110,1,0.56596484375,0.10832638888888889
111,1,0.5745703125,0.1041875
112,1,0.58317578125,0.10005555555555555
113,1,0.59178515625,0.09592361111111111
114,1,0.600390625,0.09178472222222224
115,1,0.60899609375,0.08765972222222222
116,1,0.61708203125,0.09592361111111111
117,1,0.62516796875,0.1041875
118,1,0.63325390625,0.11245833333333333
119,1,0.64133984375,0.12072916666666667
120,1,0.64942578125,0.12899305555555557
121,1,0.65751171875,0.13725694444444445
122,1,0.66559765625,0.14552777777777778
123,1,0.6736835937500001,0.15379861111111112
124,1,0.68176953125,0.1620625
125,1,0.68985546875,0.17032638888888887
126,1,0.6948867187500001,0.1836736111111111
127,1,0.699921875,0.19700694444444444
128,1,0.70495703125,0.21035416666666665
129,1,0.70998828125,0.22369444444444445
130,1,0.7150195312500001,0.23703472222222224
131,1,0.72005078125,0.2503819444444444
132,1,0.72508203125,0.2637222222222222
133,1,0.73011328125,0.27706250000000004
134,1,0.72479296875,0.2824097222222222
135,1,0.71947265625,0.28775694444444444
136,1,0.71415234375,0.2931041666666667
137,1,0.71068359375,0.30035416666666664
138,1,0.7072070312500001,0.3076041666666667
139,1,0.7037382812499999,0.31485416666666666
140,1,0.70026953125,0.3221041666666667
141,1,0.6967148437499999,0.33197916666666666
142,1,0.69315234375,0.3418472222222222
143,1,0.68959765625,0.3517152777777778
144,1,0.68604296875,0.36159027777777775
145,1,0.6832617187500001,0.3751597222222222
146,1,0.6778164062500001,0.3868263888888889
147,1,0.67236328125,0.3984791666666667
148,1,0.66691796875,0.4101458333333333
149,1,0.66146875,0.42180555555555554
150,1,0.65601953125,0.4334652777777778
151,1,0.65057421875,0.445125
152,1,0.64512109375,0.4567847222222222
153,1,0.63967578125,0.46845138888888893
154,1,0.6342265625,0.48010416666666667
155,1,0.62877734375,0.4917708333333333
156,1,0.62269140625,0.5046180555555555
157,1,0.61660546875,0.5174791666666667
158,1,0.6105234375,0.5303263888888889
159,1,0.6044414062500001,0.5431875
160,1,0.59835546875,0.5560347222222223
161,1,0.59226953125,0.5688958333333334
162,1,0.5860390625,0.5550069444444444
163,1,0.5798085937499999,0.5411319444444445
164,1,0.5735820312500001,0.5272430555555556
165,1,0.56734765625,0.5133680555555555
166,1,0.5644023437500001,0.5130555555555556
167,1,0.56144921875,0.5127430555555555
168,1,0.55537890625,0.5082222222222222
169,1,0.54930078125,0.5037013888888889
170,1,0.54323046875,0.49917361111111114
171,1,0.53716015625,0.4946458333333334
172,1,0.53108203125,0.490125
173,1,0.52501171875,0.48560416666666667
174,1,0.51962890625,0.48884027777777783
175,1,0.51425390625,0.49207638888888894
176,1,0.5088710937500001,0.4953194444444444
177,1,0.50349609375,0.4985625
178,1,0.49794140625,0.5084305555555555
