7,1,949.85,393.29,29.309999999999945,29.569999999999993,1,1,1.0
8,1,948.75,377.55,29.299999999999955,29.560000000000002,1,1,1.0
9,1,947.64,361.81,29.31000000000006,29.560000000000002,1,1,1.0
10,1,946.53,346.06,29.31000000000006,29.569999999999993,1,1,1.0
11,1,945.43,330.32,29.31000000000006,29.560000000000002,1,1,1.0
12,1,944.32,314.58,29.309999999999945,29.560000000000002,1,1,1.0
13,1,943.22,298.83,29.299999999999955,29.569999999999993,1,1,1.0
14,1,942.11,283.09,29.309999999999945,29.560000000000002,1,1,1.0
15,1,941.01,275.24,29.299999999999955,29.569999999999993,1,1,1.0
16,1,939.9,267.39,29.31000000000006,29.569999999999993,1,1,1.0
17,1,938.8,259.55,29.300000000000068,29.560000000000002,1,1,1.0
18,1,936.48,258.11,29.299999999999955,29.560000000000002,1,1,1.0
19,1,934.15,256.67,29.31000000000006,29.569999999999993,1,1,1.0
20,1,931.83,255.24,29.309999999999945,29.560000000000002,1,1,1.0
21,1,929.51,253.8,29.31000000000006,29.560000000000002,1,1,1.0
22,1,927.19,252.36,29.309999999999945,29.560000000000002,1,1,1.0
23,1,924.87,250.92,29.309999999999945,29.57000000000002,1,1,1.0
24,1,922.55,249.49,29.300000000000068,29.560000000000002,1,1,1.0
25,1,920.23,248.05,29.299999999999955,29.560000000000002,1,1,1.0
26,1,917.91,246.61,29.300000000000068,29.569999999999993,1,1,1.0
27,1,915.58,245.18,29.309999999999945,29.560000000000002,1,1,1.0
28,1,906.66,231.03,29.31000000000006,29.559999999999974,1,1,1.0
29,1,897.74,216.88,29.309999999999945,29.560000000000002,1,1,1.0
30,1,888.82,202.73,29.299999999999955,29.560000000000002,1,1,1.0
31,1,879.9,188.58,29.300000000000068,29.569999999999993,1,1,1.0
32,1,870.97,174.43,29.309999999999945,29.569999999999993,1,1,1.0
33,1,862.05,160.29,29.31000000000006,29.560000000000002,1,1,1.0
34,1,853.13,146.14,29.31000000000006,29.560000000000002,1,1,1.0
35,1,846.31,143.04,29.31000000000006,29.560000000000002,1,1,1.0
36,1,839.5,139.95,29.299999999999955,29.560000000000002,1,1,1.0
37,1,832.68,136.85,29.31000000000006,29.560000000000002,1,1,1.0
38,1,827.93,140.5,29.31000000000006,29.560000000000002,1,1,1.0
