Frame,Ball,x,y
0,1,0.3565625,0.07
1,1,0.356765625,0.07240277777777779
2,1,0.35696875,0.07480555555555556
3,1,0.357171875,0.07720833333333334
4,1,0.357375,0.0796111111111111
5,1,0.35757812499999997,0.0820138888888889
6,1,0.35778125000000005,0.08441666666666667
7,1,0.357984375,0.08681944444444444
8,1,0.3581875,0.08922222222222222
9,1,0.358390625,0.091625
10,1,0.35859375,0.09402777777777778
11,1,0.35903125,0.09405555555555556
12,1,0.35946875,0.09408333333333332
13,1,0.35990625,0.0941111111111111
14,1,0.36034375,0.0941388888888889
15,1,0.36078125,0.09416666666666666
16,1,0.36121875000000003,0.09419444444444444
17,1,0.36165625,0.09422222222222222
18,1,0.36209375,0.09425
19,1,0.36253124999999997,0.09427777777777777
20,1,0.36296875,0.09430555555555556
21,1,0.3633671875,0.08519444444444445
22,1,0.363765625,0.07606944444444445
23,1,0.36415625,0.06695833333333333
24,1,0.3645546875,0.057833333333333334
25,1,0.364953125,0.04872222222222222
26,1,0.36534374999999997,0.03959722222222222
27,1,0.3657421875,0.03048611111111111
28,1,0.366140625,0.02136111111111111
29,1,0.36653125,0.01225
