Frame,Ball,x,y
0,1,0.11180468750000001,0.8784791666666667
1,1,0.11408984375,0.878451388888889
2,1,0.11637890624999998,0.8784166666666667
3,1,0.11866796874999999,0.878388888888889
4,1,0.120953125,0.878361111111111
5,1,0.12324609375,0.8783333333333333
6,1,0.12553125,0.8783055555555556
7,1,0.12781640625000001,0.8782777777777778
8,1,0.13010546875,0.8782499999999999
9,1,0.13239453125,0.8782222222222221
10,1,0.13468359375,0.878201388888889
11,1,0.13696875,0.8781736111111113
12,1,0.13926171874999999,0.8781458333333333
13,1,0.14154687500000002,0.8781180555555556
14,1,0.14383203125000002,0.8780833333333333
15,1,0.14612109375,0.8780555555555556
16,1,0.14841015625,0.8780277777777779
17,1,0.15069921875,0.878
18,1,0.152984375,0.8779722222222222
19,1,0.1552734375,0.8779444444444444
20,1,0.1575625,0.8779166666666667
21,1,0.15984765625,0.8778888888888888
22,1,0.16213671875,0.877861111111111
23,1,0.16442578125,0.8778333333333332
24,1,0.16671484375,0.8778055555555555
25,1,0.16899999999999998,0.8777708333333334
26,1,0.1712890625,0.8777430555555555
27,1,0.173578125,0.8777152777777777
28,1,0.17586328125,0.8776875000000001
29,1,0.17815234375,0.8776597222222222
30,1,0.18044140625,0.8776319444444444
31,1,0.18337890625,0.8645694444444445
32,1,0.1863203125,0.8514999999999999
33,1,0.1892578125,0.8384236111111111
34,1,0.1921953125,0.8253611111111111
35,1,0.19513281249999997,0.8122916666666667
36,1,0.1980703125,0.7992222222222223
37,1,0.20100781250000002,0.7861597222222223
38,1,0.20394921875,0.7730833333333333
39,1,0.20688671875,0.760013888888889
40,1,0.20982421874999999,0.746951388888889
41,1,0.212765625,0.7338819444444444
42,1,0.21570312499999997,0.7208125
43,1,0.218640625,0.7077430555555556
44,1,0.22158203125,0.694673611111111
45,1,0.22451953125,0.6816111111111111
46,1,0.22745703125,0.6685416666666667
47,1,0.23039843749999997,0.6554652777777777
48,1,0.23333593749999998,0.6424027777777778
49,1,0.23627343750000002,0.6293333333333333
50,1,0.23921484375000004,0.6162638888888889
51,1,0.24215234375000003,0.6032013888888889
52,1,0.24508984375000004,0.590125
53,1,0.24803125,0.5770555555555555
54,1,0.25096484375,0.5639930555555556
55,1,0.25390234375,0.5509236111111111
56,1,0.25684375,0.5378541666666666
57,1,0.25978124999999996,0.5247847222222223
58,1,0.26271875,0.5117152777777778
59,1,0.26566015624999995,0.4986527777777777
60,1,0.26859765625,0.48558333333333337
61,1,0.27994531250000004,0.47436111111111107
62,1,0.29130078125000003,0.4631388888888889
63,1,0.3026484375,0.45191666666666663
64,1,0.31399609375,0.44069444444444444
65,1,0.3253515625,0.4294791666666667
66,1,0.33669921875000003,0.41825694444444445
67,1,0.348046875,0.4070347222222222
68,1,0.3593984375,0.3958125
69,1,0.37075,0.3845972222222222
70,1,0.38209765625,0.37337499999999996
71,1,0.39344921875,0.36215277777777777
72,1,0.40480078124999996,0.3509305555555556
73,1,0.41614843749999997,0.3397083333333333
74,1,0.42750000000000005,0.3284930555555555
75,1,0.4388515625,0.31727083333333334
76,1,0.4501992187500001,0.30604861111111115
77,1,0.46155078125,0.29482638888888885
78,1,0.47289843749999994,0.28360416666666666
79,1,0.48425,0.2723888888888889
80,1,0.4956015625,0.2611666666666667
81,1,0.50694921875,0.2499444444444444
82,1,0.51830078125,0.23872222222222222
83,1,0.5296523437499999,0.22750694444444444
84,1,0.541,0.21628472222222223
85,1,0.5523515625,0.2050625
86,1,0.563703125,0.19384027777777776
87,1,0.5750507812500001,0.18261805555555558
88,1,0.5863984375,0.17140277777777777
89,1,0.59775390625,0.16018055555555555
90,1,0.6091015625,0.14895833333333333
91,1,0.6127382812500001,0.14764583333333334
92,1,0.61637890625,0.14634722222222224
93,1,0.620015625,0.14503472222222225
94,1,0.62365234375,0.1437222222222222
95,1,0.6272890625,0.14242361111111113
96,1,0.63092578125,0.1411111111111111
97,1,0.6345625,0.1397986111111111
98,1,0.638203125,0.1385
99,1,0.6418398437499999,0.13718750000000002
100,1,0.6454765625000001,0.135875
101,1,0.6491171875,0.1345763888888889
102,1,0.65275390625,0.13326388888888888
103,1,0.656390625,0.13195138888888888
104,1,0.66002734375,0.13064583333333332
105,1,0.6636640625,0.1293402777777778
106,1,0.66730078125,0.1280277777777778
107,1,0.6709414062500001,0.1267222222222222
108,1,0.674578125,0.12541666666666668
109,1,0.67821484375,0.12410416666666667
110,1,0.68185546875,0.1227986111111111
111,1,0.6854921875000001,0.12149305555555555
112,1,0.68912890625,0.12018055555555555
113,1,0.692765625,0.11887500000000001
114,1,0.69640234375,0.11756944444444445
115,1,0.7000390624999999,0.11625694444444447
116,1,0.7036796875,0.1149513888888889
117,1,0.70731640625,0.11364583333333332
118,1,0.710953125,0.11233333333333333
119,1,0.71459375,0.11102777777777778
120,1,0.7182304687500001,0.10971527777777779
121,1,0.720796875,0.103625
122,1,0.7233632812499999,0.09753472222222223
123,1,0.72593359375,0.0914375
124,1,0.7285,0.08534722222222223
125,1,0.73106640625,0.07925694444444444
126,1,0.73363671875,0.07315972222222222
127,1,0.736203125,0.06706944444444446
128,1,0.73876953125,0.06097916666666667
129,1,0.74133984375,0.05488888888888888
130,1,0.74390625,0.048791666666666664
131,1,0.74647265625,0.04270138888888889
132,1,0.7490429687500001,0.03661111111111111
133,1,0.7516093749999999,0.03051388888888889
134,1,0.7541757812500001,0.02442361111111111
135,1,0.75674609375,0.018333333333333333
136,1,0.75741015625,0.018673611111111113
137,1,0.7580781249999999,0.01901388888888889
138,1,0.7587460937499999,0.019361111111111114
139,1,0.7594101562500001,0.01970833333333333
140,1,0.760078125,0.020041666666666666
141,1,0.76074609375,0.02038888888888889
142,1,0.7614140625,0.02073611111111111
143,1,0.76208203125,0.02107638888888889
144,1,0.76274609375,0.021423611111111112
145,1,0.7634140625000001,0.021763888888888888
146,1,0.7640820312500001,0.022104166666666664
147,1,0.76474609375,0.02245138888888889
148,1,0.7654140625,0.02279861111111111
149,1,0.7660820312500001,0.023131944444444445
150,1,0.76675,0.02347916666666667
151,1,0.76741796875,0.02381944444444444
152,1,0.76808203125,0.024166666666666666
153,1,0.76875,0.024513888888888887
154,1,0.76941796875,0.024847222222222222
155,1,0.77008203125,0.025194444444444446
156,1,0.7707499999999999,0.025541666666666667
157,1,0.77141796875,0.02588194444444444
158,1,0.77208203125,0.02622222222222222
159,1,0.77275,0.026569444444444448
160,1,0.7734179687499999,0.026909722222222224
161,1,0.7740859375,0.027256944444444445
162,1,0.77475390625,0.027604166666666666
163,1,0.77541796875,0.027937500000000004
164,1,0.7760859375,0.028284722222222225
165,1,0.77675390625,0.028631944444444446
166,1,0.77741796875,0.028972222222222222
167,1,0.7780859375,0.029312500000000002
168,1,0.7787539062500001,0.029659722222222223
169,1,0.779421875,0.030000000000000002
170,1,0.78008984375,0.030347222222222223
171,1,0.78075390625,0.030694444444444448
172,1,0.781421875,0.03102777777777778
173,1,0.78208984375,0.031375
174,1,0.78275390625,0.03172222222222222
175,1,0.7834218749999999,0.0320625
176,1,0.78408984375,0.03240277777777777
