Frame,Ball,x,y
0,1,0.31670703125,0.4796736111111111
1,1,0.3295703125,0.4572638888888889
2,1,0.34243359375,0.43486111111111114
3,1,0.35529687499999996,0.41245833333333337
4,1,0.3681640625,0.39004861111111117
5,1,0.38103125000000004,0.36764583333333334
6,1,0.39389453125000007,0.3452361111111111
7,1,0.4067578125,0.3228402777777778
8,1,0.4196249999999999,0.3004375
9,1,0.43248828125000005,0.27802777777777776
10,1,0.44535156249999996,0.255625
11,1,0.45649999999999996,0.2505486111111111
12,1,0.46764453125000005,0.24547916666666666
13,1,0.47879296875,0.24040277777777777
14,1,0.48994140625,0.23533333333333334
15,1,0.50108984375,0.23025694444444444
16,1,0.512234375,0.22518749999999998
17,1,0.5233828125000001,0.22011111111111115
18,1,0.53453125,0.21504166666666663
19,1,0.5456796875,0.2099652777777778
20,1,0.5566171875,0.2088611111111111
21,1,0.562921875,0.21331944444444442
22,1,0.5692265625,0.21779166666666666
23,1,0.57553125,0.22224999999999998
24,1,0.5818398437500001,0.22672222222222224
25,1,0.58814453125,0.2311875
26,1,0.594453125,0.2356527777777778
27,1,0.6007578124999999,0.24011805555555554
28,1,0.6070625,0.24458333333333332
29,1,0.6133671875,0.2490486111111111
30,1,0.6055273437500001,0.23697916666666666
31,1,0.5976874999999999,0.22490972222222222
32,1,0.5898476562500001,0.21284027777777778
33,1,0.5820000000000001,0.20077083333333334
34,1,0.5741601562499999,0.1887013888888889
35,1,0.5663203125,0.17663194444444447
36,1,0.5584804687499999,0.1645625
37,1,0.5506367187500001,0.15249305555555556
38,1,0.542796875,0.14042361111111112
39,1,0.53495703125,0.12835416666666666
40,1,0.52694140625,0.1250625
41,1,0.51892578125,0.12178472222222222
42,1,0.5109140625,0.11849305555555555
43,1,0.50290234375,0.11521527777777778
44,1,0.49488671875,0.11192361111111113
45,1,0.48687109375000004,0.10864583333333333
46,1,0.47886328125000005,0.10535416666666665
47,1,0.47084765625,0.1020763888888889
48,1,0.46283203125000005,0.09878472222222222
49,1,0.4548203125,0.09550694444444445
50,1,0.44651953125000005,0.10046527777777779
51,1,0.43822265625000006,0.10543055555555556
52,1,0.42992578125,0.11039583333333333
53,1,0.42162890625000005,0.11535416666666667
54,1,0.41332812499999994,0.12031944444444444
55,1,0.40502734375000005,0.12528472222222223
56,1,0.39673046875000006,0.13024305555555557
57,1,0.38843359375,0.13520833333333332
58,1,0.38013671875000005,0.14017361111111112
59,1,0.37361328125000004,0.14398611111111112
60,1,0.36709375,0.1477986111111111
61,1,0.3605703125,0.1516111111111111
62,1,0.35405078125,0.15543055555555554
63,1,0.34753125,0.1592361111111111
64,1,0.34101171875,0.16304861111111113
65,1,0.33448828124999996,0.16686805555555556
66,1,0.32796875,0.17068055555555559
67,1,0.32144921875000004,0.17449305555555555
