1,1,450.2,44.2,12.400000000000034,12.399999999999999,1,1,1.0
2,1,450.46,45.93,12.400000000000034,12.399999999999999,1,1,1.0
3,1,450.72,47.66,12.399999999999977,12.400000000000006,1,1,1.0
4,1,450.98,49.39,12.399999999999977,12.399999999999999,1,1,1.0
5,1,451.24,51.12,12.399999999999977,12.400000000000006,1,1,1.0
6,1,451.5,52.85,12.399999999999977,12.399999999999999,1,1,1.0
7,1,451.76,54.58,12.400000000000034,12.400000000000006,1,1,1.0
8,1,452.02,56.31,12.400000000000034,12.399999999999991,1,1,1.0
9,1,452.28,58.04,12.400000000000034,12.399999999999999,1,1,1.0
10,1,452.54,59.77,12.399999999999977,12.399999999999999,1,1,1.0
11,1,452.8,61.5,12.399999999999977,12.400000000000006,1,1,1.0
12,1,453.36,61.52,12.399999999999977,12.399999999999999,1,1,1.0
13,1,453.92,61.54,12.399999999999977,12.399999999999999,1,1,1.0
14,1,454.48,61.56,12.399999999999977,12.399999999999991,1,1,1.0
15,1,455.04,61.58,12.399999999999977,12.400000000000006,1,1,1.0
16,1,455.6,61.6,12.399999999999977,12.399999999999999,1,1,1.0
17,1,456.16,61.62,12.399999999999977,12.399999999999999,1,1,1.0
18,1,456.72,61.64,12.399999999999977,12.400000000000006,1,1,1.0
19,1,457.28,61.66,12.400000000000034,12.400000000000006,1,1,1.0
20,1,457.84,61.68,12.400000000000034,12.399999999999999,1,1,1.0
21,1,458.4,61.7,12.400000000000034,12.399999999999991,1,1,1.0
22,1,458.91,55.14,12.399999999999977,12.400000000000006,1,1,1.0
23,1,459.42,48.57,12.399999999999977,12.399999999999999,1,1,1.0
24,1,459.92,42.01,12.399999999999977,12.399999999999999,1,1,1.0
25,1,460.43,35.44,12.399999999999977,12.400000000000006,1,1,1.0
26,1,460.94,28.88,12.399999999999977,12.400000000000002,1,1,1.0
27,1,461.44,22.31,12.399999999999977,12.400000000000002,1,1,1.0
28,1,461.95,15.75,12.400000000000034,12.399999999999999,1,1,1.0
29,1,462.46,9.18,12.400000000000034,12.399999999999999,1,1,1.0
30,1,462.96,2.62,12.400000000000034,12.399999999999999,1,1,1.0
